Timestamp,Topic,Message
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area Complementary/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area Complementary/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5107998847961426,
  ""valueAsString"": ""2.51079988479614"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6520494Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area Complementary/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area Complementary/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 49.971099853515625,
  ""valueAsString"": ""49.9710998535156"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6530498Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/QMax Th1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/QMax Th1"",
  ""acqDateTime"": ""2022-07-06T10:04:55.05+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.2,
  ""valueAsString"": ""0.2"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.654051Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/QMax Th2,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/QMax Th2"",
  ""acqDateTime"": ""2022-07-06T10:04:55.057+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.4,
  ""valueAsString"": ""0.4"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.655049Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Acquisition Number,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Acquisition Number"",
  ""acqDateTime"": ""2022-07-06T10:04:55.062+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 6.0,
  ""valueAsString"": ""6"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6562066Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Attenuation Factor,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Attenuation Factor"",
  ""acqDateTime"": ""2022-07-06T10:04:55.068+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.657061Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Risk Factor Ns,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Risk Factor Ns"",
  ""acqDateTime"": ""2022-07-06T10:04:55.074+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 100000.0,
  ""valueAsString"": ""100000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6581064Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Risk Factor QMax,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Risk Factor QMax"",
  ""acqDateTime"": ""2022-07-06T10:04:55.079+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6590524Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Ns Th1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Ns Th1"",
  ""acqDateTime"": ""2022-07-06T10:04:55.087+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 10.0,
  ""valueAsString"": ""10"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6600547Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Ns Th2,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Ns Th2"",
  ""acqDateTime"": ""2022-07-06T10:04:55.093+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 10000.0,
  ""valueAsString"": ""10000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6600547Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Alarm Message,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Algorithm Parameters/Alarm Message"",
  ""acqDateTime"": ""2022-07-06T10:04:55.101+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""Default PD Alarm test"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6610489Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.662049Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/N,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/N"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 15000.0,
  ""valueAsString"": ""15000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.662049Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Nw,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Nw"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6633273Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/N\s,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/N\\s"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6641171Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5107998847961426,
  ""valueAsString"": ""2.51079988479614"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6650721Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:55:19.89+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 49.971099853515625,
  ""valueAsString"": ""49.9710998535156"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6660589Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 1/Coords"",
  ""acqDateTime"": ""2022-07-06T10:04:29.51+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6660589Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 2/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 2/Coords"",
  ""acqDateTime"": ""2022-07-06T10:04:29.518+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6670514Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 3/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 0/Area 3/Coords"",
  ""acqDateTime"": ""2022-07-06T10:04:29.523+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6682107Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0053124998812563717,
  ""valueAsString"": ""0.00531249988125637"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6682107Z"",
  ""qualityCode"": {
    ""Validity"": ""Questionable"",
    ""DetailQuality"": ""Inaccurate"",
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/N,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/N"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 24.0,
  ""valueAsString"": ""24"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6700546Z"",
  ""qualityCode"": {
    ""Validity"": ""Invalid"",
    ""DetailQuality"": ""OutOfRange"",
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Nw,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Nw"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0081351641848693753,
  ""valueAsString"": ""0.00813516418486938"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6710533Z"",
  ""qualityCode"": {
    ""Validity"": ""Questionable"",
    ""DetailQuality"": ""Inaccurate"",
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/N\s,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/N\\s"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.40652310180685158,
  ""valueAsString"": ""0.406523101806852"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6710533Z"",
  ""qualityCode"": {
    ""Validity"": ""Questionable"",
    ""DetailQuality"": ""Inaccurate"",
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5107998847961426,
  ""valueAsString"": ""2.51079988479614"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6720501Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Ch3/Subsession 1/Area Entire/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:56:21.39+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 49.971099853515625,
  ""valueAsString"": ""49.9710998535156"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6720501Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Colorcode,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Channel3/Colorcode"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 3.0,
  ""valueAsString"": ""3"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6731804Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/SevSummary,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/SevSummary"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6750518Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/SN,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/SN"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""0510700C-21A121"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6760505Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch1"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""Phase A"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6770767Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch2,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch2"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""Phase B"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6790522Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch3,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/PDSCOPE 4/Common/Ch3"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""Phase C"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6790522Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_4/Name,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_4/Name"",
  ""acqDateTime"": ""0001-01-01T00:00:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""STG-3304"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6800549Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_5/PDSCOPE 5/Channel1/Ch1/Alarm Summary,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_5/PDSCOPE 5/Channel1/Ch1/Alarm Summary"",
  ""acqDateTime"": ""0001-01-01T00:00:00+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6810571Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:03,tiscada/data/acquisition/PTTGC6/SS_02/GEN_5/PDSCOPE 5/Channel1/Ch1/Subsession 0/Area Entire/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_5/PDSCOPE 5/Channel1/Ch1/Subsession 0/Area Entire/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:56:25.72+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0026562499406281859,
  ""valueAsString"": ""0.00265624994062819"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.6840507Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
